text,label
"hhmm , no to jazda z tym Wygląd i to tylko ta zaleta . Jeśli chodzi o resztę to ; brak osiowości ławki , brak stabilności ( ćwicząc na ławce skos ujemny radzę zakładać pampersa ) . Teraz widze że sprzęt jest robiony masowo przez zwykłego Kowalskiego ( na Chiński to będzie Jung Pęk Spaw ) . Urządzenie do ćwiczeń na nogi ucieka kilka stopni w jedną stronę , modlitewnik tragedia , oparcie do ćwiczenia rozpiętek na siedząco jest krzywo osadzone , ogólnie kupując jeszcze raz wybrał by m Chińborka 1 , ale nie za 1800zł . Moim zdaniem jest wart jakieś 1100zł . Mam jakieś 174 cm . oczywiście wzrostu , jest niewygodny ćwicząc barki na wyciągu nie wyprostujesz ramion . Ogólnie polecam TV Samsung Smart jakieś 40 pare cali za te pinąchy i oglądając co dziennie youtuba jakieś 30 - 50 min . ćwiczył by m pompki i takie tam pochodne , Rezultat ten sam ( o ile nie lepszy ) , a ile radości . Pozdrawiam Marsh . . .",Negative
"Klawiaturę otrzymał em , rozpakował em , podłączył em , zainstalował em soft pobrany ze strony Razer . Windows 7 widzi klawiaturę poprawnie i instaluje ją gładko . Niestety oprogramowanie Razer nie rozpoznaje własnej klawiatury . Nie pomaga przepinanie do innych portów USB , wielokrotny restart , ani odpięcie innych urządzeń USB od komputera . W dodatku soft jest zaprojektowany tak bezmyślnie , że dopóki nie wykryje klawiatury , nie można nawet kliknąć ikony pomocy , przeczytać dokumentacji ani zrobić nic innego . Bez tego oprogramowania nie można skonfigurować dodatkowych klawiszy ani korzystać z żadnych innych funkcji klawiatury . Gdyby m mógł tej klawiatury używać , narzekał by m na zbyt twarde klawisze i na to , że między obudową a dolnymi klawiszami mini - padu ( który sam w sobie jest genialnym pomysłem , nie tylko do gier ! ) zieje szeroka szczelina , przez którą widać płytkę drukowaną pod spodem . Takie rozwiązanie nie wróży długiej trwałości sprzętu - wystarczy kropla wody , nie mówiąc o kurzu . To moje drugie bardzo poważne rozczarowanie produktami tej firmy ( a myślał em , że kupuję jeden z najlepszych sprzętów ) . Klawiatura do zwrotu , dla mnie nauczka na przyszłość .",Negative
"Pilot funkcjonalnie pierwsza klasa , można dosłownie wszystkim sterować , ogromna baza sprzętu , możliwość dowolnego konfigurowania , super wygląd , podświetlenie klawiszy , auto - wyłączanie ekranu . Niestety sama jakość wykonania pozostawia wiele do życzenia . Konkretnie klawisze które po roku użytkowania zacinają się . Pierwszy egzemplarz po roku został wymieniony na nowy , drugi właśnie tez ma identyczny problem z klawiszami . Niestety rozebrać go nie idzie bo próbował em na starym , a wystarczyło by wyczyścić gumki lub wymienić styki węglowe . Mam w domu piloty od sprzętu audio które mają po kilkanaście lat i działają bez zarzutu do dzisiaj .",Neutral
Strasznie słabo brzmią . Nie jestem audiofilem i nie oczekiwał em jakichś cudów ale nie jestem w stanie na nich słuchać muzyki gdyż po prostu brzmi inaczej niż wszędzie indziej . Po pierwsze średnie tony są dziwnie wyciszone . Pod drugie wysokie i niskie nawet gdy są ustawione na zero są za bardzo podwyższone . Okazuje się wiec że utwór który zna się na pamięć i słyszało na różnych droższych i tańszych głośnikach i brzmiał w miarę podobnie to tu po prostu ( nie ) brzmi inaczej . Próbował em kombinować z pokrętłami odpowiedzialnymi za niskie i wysokie tony ale do tej pory nie udało mi się wykręcić nic sensownego . Myślał em też że to może moje widzi mi się i po jakimś czasie po prostu się przyzwyczaję ale tak nie jest .,Negative
"Zakupił em ten telefon miesiąc temu , tylko po to by móc korzystać z internetu , gdyż do wykonywania połączeń czy pisania wiadomości sms posiadam inny aparat telefoniczny . Od samego początku czyli dnia zakupu tego smartfona jak tylko zaczął em korzystać z internetu ciągle mi się zacinał , że masakra , wkurzał mnie tak bardzo , że przestał em z niego korzystać . Bo na drogi telefon mnie nie stać a za ten zapłacił em ponad 300 zł więc ponad połowę mojej renty . Oprócz tego bateria szybko się rozładowuje wystarczą 2 kilkuminutowe rozmowy i już muszę znów ten telefon ładować . Jedynym plusem to jest nagrywanie rozmów oraz wygląd tego telefonu . Naprawdę bardzo żałuję , że zdecydował em się zakupić ten telefon . Szkoda na niego kasy !",Negative
"Jedynym pozytywem jest to , że można z tego rzeczywiście telefonować . Telefony Nokia juz od dawna nie należą do obsługiwanych intuicyjnie . Napaćkano mnóstwo zupełnie niepotrzebnych aplikacji , których otwarcie wymaga połączenia sieciowego . Uważam , że można z nich zrezygnować . Bateria nie trzyma dłużej niż 5 dni czuwania . Aparat fotograficzny bez lampy błyskowej . Wyświetlacz nie wytrzymał tygodnia . Podobno został uszkodzony mechanicznie . Nic mi o tym nie wiadomo . W każdym razie aparat utracił gwarancję , a wymiana LCD to dodatkowo 200 złotych . Nie polecam .",Negative
"Choć gra ma już swoje lata ciągle robi wrażenie i choć widać że jest to 1 odsłona lego Batmana na pierwszy rzut oka , trudno też nie zauważyć zalet jakie ta gra ma . Chociażby bardzo ładna i klimatyczna grafika czy według mnie jedna z największych zalet tej gry czyli ROBIENIE WŁASNYCH POSTACI , którymi można grać . Niby nic takiego ale jednak sam fakt że coś takiego jest cieszy . Gra poziom trudności zmienia z poziomu na poziom , jeden etap jest łatwy inny trudny . Wiele zagadek i myślenia jednak zagadki są do rozwiązania w dosłownie 30 sekund dla jak napisali na pudełku 7 latków innym słowem są proste . FABUŁA cienka jak sik pająka jest według mnie najgorszą rzeczą w te grze . I do tego wszystkiego mamy czasem częste czasem nie glithe i bagi które u wielu osób wywołują kolejno : śmiech , zdziwienie i nerwice na szczęście u mnie był to niszowy problem . Podsumowując lego Batman jest dobrą grą ale nie bez wad .",Positive
"Pierwsze wrażenie jest bardzo pozytywne . Czytelny wyświetlacz , AM 6 . 17 działa płynnie . Na tym kończą się zalety urządzenia . Navroad S6 na baterii działa max 40 minut . Podczas ładowania całe urządzenie mocno się grzeje . Znaczącą temperaturę można już odczuć po 10 minutach . Jeśli sparujemy to urządzenie z telefonem i chcemy użyć jako zestaw głośnomówiący usłyszymy niewyraźny bełkot . Nie nadaje się jako urządzenie głośnomówiące . Jeśli chodzi o pojemność baterii i o przegrzewanie urządzenia krążą opinie na forach , że serwis odsyła urządzenie opisując działa jako powinno . Niestety nasza nawigacja wyłącza się po 2 godzinach pracy , pomaga kilkukrotne rozłączenie uchwytu ładującego . Nie ma sensu pisać o zaletach urządzenia skoro , brak możliwości normalnego korzystania z urządzenia na trasach powyżej 2 godzin ( nie mówiąc o np 16 godzinach przy dwóch kierowcach oczywiście : ) ) . Przykro , że urządzenie tak zaawansowane , sprawuje się w powyższy sposób . To jest już 3 Navroad i zadowolenie z urządzeń przegrywa 1 : 2 z niezadowoleniem . Urządzenie zadowalające odmawiało posłuszeństwa po 3 latach i serwis Navroad odmówił naprawy płatnej ze względu na brak części .",Neutral
"Dla mnie żadna rewelacja , ale może mam jakiś wybrakowany produkt . . . Urządzenie mam od grudnia i użyła m go może z 5 razy . Za każdym razem mieszkanie zadymione i strasznie śmierdziało ( jakby palonym kablem czy coś ) . Jedzenia nie można w sumie ani na chwilkę spuścić z oczu ponieważ , z powodu braku regulacji temperatury , szybko się przypala . Co do powłoki nieprzywierającej , to w moim Panini chyba z niej zrezygnowali - za każdym razem coś się przyklei , a wyczyszczenie płytek to jakiś koszmar . Jedyne co mogę pochwalić to wygląd ; - )",Negative
"Dba o to by każdy się na zajęciach odezwał , ale jeśli ktoś czegoś nie potrafi - nie gnębi , pomaga .",Positive
Polecam ten kurs i prowadzącego !,Positive
"Matematyki to on cie nie nauczy , ale jesli umiesz sie sam ze skryptu nauczyc to zapisz sie do niego .",Neutral
"Ocena : do przejścia Pan Jerzy to całkiem fajny matematyk , co prawda dosyć ekscentryczny ale nie jest taki zły jak by się mogło wydawać .",Neutral
Naprawde .,Neutral
"Da się ściągać , współpracować , ale czasami zdarza się sytuacja , że zaliczy osoba która ściągała a ta od której ten ktoś ściągał niestety nie .",Neutral
"Jest piec kartkowek / wejsciowek , ktore sa podstawa zaliczenia .",Neutral
Jeżeli macie możliwość zapisania sie na zajęcia z Pania Dr to polecam serdecznie,Positive
"Pomimo , ze nie sprawdza obecnosci , daje za nia ocene i jest to 4 , w praktyce jest krotka rozmowa z nim , po ktorej ma sie 5 , a tak naprawde on mowi , studenci sluchaja .",Neutral
Bedzie pytac ustnie .,Neutral
Dobry wykładowca .,Positive
Zajecia nie byly jednak porywajace ani zbytnio interesujace wiec w pelni tej pani nie polecam .,Neutral
Gosc jest nieziemski ! ! !,Positive
Ocena ogólna : UNIKAC : x : x,Negative
"Kolokwium prawdopodnie nie sprawdza , oceny są przypadkowe , w ogóle to na ten temat krążą legendy .",Negative
"Czasem oddaje sprawozdania , ale tylko gdy nie ma w nich czegoś ważnego .",Neutral
UWAGA !,Negative
Lepiej nie mogł eś trafić .,Positive
Dużo mówi o sprawach niezwiązanych z przedmiotem .,Neutral
"dr Kornel jest wporzadku . wprwawdzie nie potrafi nauczyc algebry ( jak sam przyznaje sam jej juz nie umie : D ) , ale jest bardzo przyjaznie nastawiony do studentow . wyklady sa dosc ciekawe , bo pan dr niezbyt czesto porusza problematyke czysto matematyczna , zwykle opowiada co ciekawego dzieje sie na siwecie . kolokwia sa proste pod warunkiem , ze posiedzi sie przy skrypcie ; ) ale nie radze na nich sciagac ( zlaszcza od sasiadow ) bo na samym kole dr Kornel siedzi w kacie i na nikogo nie zwraca uwagi , za to przy sprawdzaniu prac robi wnikliwe . . sledztwo . ogólnie : polecam ! ! !",Positive
"Mało wytłumaczy , ale cały czas pyta czy wszyscy rozumieją , jeżeli on też rozumie dany dział to bedzie tłumaczył aż wszyscy nie potwierdza że zrozumilei : ) Koła raczej trudniejsze , ale można zawsze liczyć na dopytke na koniec ( a to mało kto niezdaje ) Mimo swoich wad jest ciekawą postacia , i czesto sie zagłebia na wykładzie w tematy """,Neutral
Nie było na sali osoby która potrafiła by nie śmiać mu się prosto w twarz .,Neutral
"Gdy je poprawiasz i przynosisz następnym razem , wyszukuje Ci kolejne błedy , a to co poprawił eś na dobrze , jest źle i miało być tak jak na poczatku .",Negative
Nic innego na kolach nie ma .,Neutral
"Ludzie . . . takiego lajtu jak zyje to nie widzialem . . . : ) Postanowilem przytoczyc kilka zdan z pierwszego wykladu ( mniej wiecej ) : "" wykl a",Positive
"Projekt nie musi być specjalnie rozbudowany , ma ładnie wyglądać , mieć elegancką zrobioną dokumentację , i mają się pokazywać ładne wykresy .",Neutral
Kolokwia nie sa trudne - taki standart ogolnouczelniany .,Positive
"Niestety co do samego prowadzącego mam już obekcje , z punktu wdzienia treningu itd . wszytko było ok ( a czesami nawet bardzo ok - rozgrzewki w formie zabawy ) , ale niestety miala miejse u nas na treningu sytulacja ktora bardzo mnie do tego pana zrazila ; podczas pokazywania dźwigni na noge ( stopę ) zignorował zupełnie odklepenie w mate ( czyli powiadomienie o tym , że ma się dość , że boi ) studenta na ktorym pokazywal technike i nie puścił lub chociaż zmniejszył nacisku ( siłę skrętu ) .",Negative
"Na analizie 2 była m raz na jego wykładzie i stwierdziła m , że to strata czasu .",Negative
"Na każdej laborce kartkówka , teraz moge stwierdzić że może nie były aż takie trudne , ale zaliczył em jedną na 5 czy 6 . . . po prostu jeżeli nigdy przedtem nie miał eś do czynienia z językiem C to naprawde jest trudno .",Negative
"Poczucie humoru , student - tez czlowiek , poprostu super .",Positive
"Ja bylem na absolutnie _ wszystkich _ cwiczenach i - mimo dopytki - dostalem 3.5 , wiec nie jest znowu tak lagodny dla chodzacych . .",Neutral
"Kotarba Wiesław , Prof .",Neutral
"Kurs : Fizyka 1 ćw . [ / b ] Miła , sympatyczna , często się śmieje ( czesto ironicznie : P ) .",Positive
Znam ją tez z ćwiczeń gdzie dobrze i przystepnie tłumaczy .,Positive
"Pan Gańcza jest osobą bardzo dobrą jako nauczyciel dla początkujących . . . nie rozumiem wogóle powyższych komentarzy jeśli chodzi o "" wiel k",Positive
TYM razem udało mi sie zaliczyć w ostatniej poprawce ale jeśli ktoś nie zaliczył to przepisał zadania z list ( Przepisz wszytkie lub większość tzn . jak masz na liście 10 a zrobisz 8 to przejdzie .,Neutral
Wykład i cwiczenia są prowadzone b . dobrze o ile nie musi gonić z materiałem wtedy jest to robione poprostu zaszybko .,Positive
EiT ( cz.elektroniczna ) - razem z prof .,Neutral
"Miernictwo Elektroniczne I ( wykład ) Ocena : Bieda wielka : ( [ / b ] Co tu dużo mówic , przpity troche , chrypka , jakby cały czas pił spiryt ; ) to są pierwsze wrażenia .",Negative
Z tego co zauwazylam nie pilnuje za bardzo wstawiania plusów za aktywnosc na cwiczeniach a ostatecznie i tak za bardzo sie nimi nie przejmuje ( nawet nie wiem czy je jakos dolicza czy nie do punktów z kół bo ja pare razy przy tablicy bylam i nie zostalo mi doliczone nawet pół punkta ),Neutral
"Pani Doktor owszem wymaga . . ale przy systematyczności można spokojnie zaliczyć . . . miał em 5 , 0 . . w komplecie z 2 , 0 z wykładem u Pani Profesor co dowodzi śmieszności systemu . . . . niemnie Pani Doktor Duda . . szczególnie na laborce godna polecenia . . dobrze tłumaczy co i jak i wógle jest bardzo miła OCENA PROWADZĄCEGO : 5 , 0 ( bdb ) ( w ocenie pomijam zasady zaliczenia wykładu , gdyż są jak mi sie wydaje odgórnie narzucone )",Positive
"Kurs : Analiza Matematyczna I i II , wyklad nr 1 [ / b ] Oto najciekwszy prowadzacy z jakim mialem stycznosc na Pwr .",Positive
Ocene niezbyt wysokie czasem robi łaskę że wpisze 3.0 .,Negative
"Reszta zadań standard z "" magi c",Neutral
"Zajęcia są bardzo ciekawe , wiedza sama wchodzi cząstkowe , widzimisie : Łatwe jeśli się człowiek uczy : Nie ma żadnych : Skarbnica dobrego humoru : Przyjazne , student też człowiek : Polecam U niego mozna sie pośmiac i nauczyć za jednym razem , napisze zadanko na tablicy do rozwiązania i człapie sobie po sali i podpatruej kto co robi .",Positive
"Ogolnie jest ok , ale nie wiem jak sie sprawdza na UE bo chyba pierwszy raz to prowadzi , na magnesach bylo dobrze , to moze UE tez da rade .",Positive
"Zaliczenie wymaga napisania dwóch "" kół"" ,",Neutral
"Na koniec kursu , kolokwium , bądź egzamin , z reguły ciężkie , a i system oceniania pozostawia wiele do życzenia .",Negative
